issue,issue_tags,url,title,source,frame,memo
기후재난,폭염;기후위기;시민안전,https://www.ekn.kr/web/view.php?key=20260512024334132,“12분 생존 골든타임”…극한 호우시 ‘긴급재난문자’ 발송,ekn.kr,시민_안전,"기후재난으로부터 시민 생명과 취약계층을 보호할 필요성 중심으로 다루며, 시민 생명 보호와 취약계층 안전 입장 강조"
기후재난,폭염;취약계층;정책비용,https://www.businesspost.co.kr/BP?command=article_view&num=438407,[Who Is ?] 김태승 한국철도공사 사장,businesspost.co.kr,정책_비용,"기후재난 대응 정책과 사회적 비용 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,https://n.news.naver.com/mnews/article/047/0002516659?sid=102,"""0.5평 쪽방, 여름엔 가마솥·겨울엔 냉동고""...기후재난 최전선에 선 빈...",오마이뉴스,정책_비용,"기후재난으로부터 시민 생명과 취약계층을 보호할 필요성 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,https://www.gukjenews.com/news/articleView.html?idxno=3581308,[거버넌스 인사이트 8] 서광용 박사의 자연재난 종합 대책 소상공인 사업...,gukjenews.com,정책_비용,"폭염·기후재난 대응 정책의 재정 부담과 집행 효율성 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,http://www.lak.co.kr/news/boardview.php?id=23019,"기후위기 시대, 정원도시 해법 모색… “선언 넘어 도시 구조 전환으로...",lak.co.kr,정책_비용,"도시 구조 전환을 통한 기후재난 대응 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,https://www.labortoday.co.kr/news/articleView.html?idxno=234006,"[류현철 노동부 산업안전보건본부장] ""칼날 위에 서 있는 기분, 산재감...",labortoday.co.kr,정책_비용,"기후재난 대응 정책과 사회적 비용 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,https://www.ekn.kr/web/view.php?key=20260419025328255,[패트롤] 경주시- 영천시- 칠곡군- 달서구- 수성구- 영진전문대,ekn.kr,정책_비용,"기후재난 대응 정책과 사회적 비용 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,https://n.news.naver.com/mnews/article/417/0001138704?sid=100,"백혜련 의원, 에너지법 개정안 대표발의…"" 취약계층 지원 개선 필요""",동행미디어 시대,정책_비용,"기후재난으로부터 시민 생명과 취약계층을 보호할 필요성 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202604091522025630689,"[부산 브리핑 모음(4월10일)] 부산진문화재단, 유아 문화예술교육 지원 ...",dnews.co.kr,정책_비용,"폭염·기후재난 대응 정책의 재정 부담과 집행 효율성 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,https://www.cbci.co.kr/news/articleView.html?idxno=565788,"[금융家] 강호동 농협중앙회장 ㅣ 미래 논의·소통 강조…""조직 혁신·신...",cbci.co.kr,정책_비용,"기후재난 대응 정책과 사회적 비용 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,https://www.ekn.kr/web/view.php?key=20260401025523351,[패트롤] 과천시의회-시흥시의회-안산시의회-파주시의회,ekn.kr,정책_비용,"기후재난 대응 정책과 사회적 비용 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,https://www.incheontoday.com/news/articleView.html?idxno=317030,[기후위기 의제 실종 ③] 인천 기후위기로 드러난 '불평등 심화' 대안은,incheontoday.com,정책_비용,"기후재난으로부터 시민 생명과 취약계층을 보호할 필요성 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,http://www.seoulwire.com/news/articleView.html?idxno=710865,"위기 때마다 먼저 움직인 경기 도정, 김동연식 '민생위기 대응 고속행...",seoulwire.com,정책_비용,"기후재난 대응 정책과 사회적 비용 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,https://www.ekn.kr/web/view.php?key=20260220027350932,[패트롤] 과천시-광명시-군포시-시흥시-의왕시,ekn.kr,정책_비용,"기후재난 대응 정책과 사회적 비용 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
기후재난,폭염;취약계층;정책비용,https://www.newspim.com/news/view/20260213001025,"[AI로 읽는 경제] 명절마다 반복되는 할인 정책…"" 취약계층 ·선별 지원 전...",newspim.com,정책_비용,"기후재난으로부터 시민 생명과 취약계층을 보호할 필요성 중심으로 다루며, 예산·행정 부담과 정책 효율성 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,http://www.ifs.or.kr/bbs/board.php?bo_table=News&wr_id=55803,비어 가는 국토와 공간의 재구성,ifs.or.kr,균형_발전,"지역소멸 대응 정책의 방향과 한계 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,http://www.newsprime.co.kr/news/article.html?no=735184,"[인터뷰] 민형배의 전남광주 프로젝트 ""통합의 본질은 성장""",newsprime.co.kr,균형_발전,"지역 일자리와 균형발전을 통한 지역소멸 대응 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,https://n.news.naver.com/mnews/article/002/0002443311?sid=102,"6.3 지선, 지역 문제해결 역량 다시 세우는 출발점돼야…[내가 만드는 복...",프레시안,균형_발전,"지역소멸 대응 정책의 방향과 한계 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,https://n.news.naver.com/mnews/article/056/0012190728?sid=100,"[미리보기] 시사기획 창 : 2026지방선거, 미래를 묻다",KBS,균형_발전,"지역 일자리와 균형발전을 통한 지역소멸 대응 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202605281613563900375,"[부산ㆍ경남 대학 브리핑 모음(5월29일)] 경상국립대 우주항공대학, 서...",dnews.co.kr,균형_발전,"지역소멸 대응 정책의 방향과 한계 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,https://www.namdonews.com/news/articleView.html?idxno=911986,"통합특별시장 후보 릴레이 인터뷰: ④ 정의당 강은미 ""시민의 삶 존중받...",namdonews.com,균형_발전,"지역 일자리와 균형발전을 통한 지역소멸 대응 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,https://www.inews365.com/news/article.html?no=921203,"김문근 단양군수 후보 ""단양 미래 완성 위해 다시 선택해달라""",inews365.com,균형_발전,"지역 일자리와 균형발전을 통한 지역소멸 대응 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,http://www.mdilbo.com/detail/0kIA7d/755929,"장관호 ""부패 고리 끊고 교육정의 실현···25년 현장 경험이 독보적 경...",mdilbo.com,균형_발전,"지역소멸 대응 정책의 방향과 한계 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,https://www.kbmaeil.com/article/20260527500611,민주당 오중기 vs 국민의힘 이철우 TV토론회서 충돌,kbmaeil.com,균형_발전,"지역소멸 대응 정책의 방향과 한계 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,https://www.newsgn.com/news/articleView.html?idxno=554241,"인제대, 지역 불 균형 · 청년 정주 해법 특강...류장수 前최저임금위원장 초...",newsgn.com,균형_발전,"지역 일자리와 균형발전을 통한 지역소멸 대응 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,https://www.newspim.com/news/view/20260527000631,"[6·3지선 인터뷰]김중남 후보 ""70조 AI데이터센터로 강릉 체질 바꾸겠다...",newspim.com,균형_발전,"지역 일자리와 균형발전을 통한 지역소멸 대응 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,https://n.news.naver.com/mnews/article/277/0005768268?sid=162,"[지방선거 인터뷰]우상호 ""대통령이 보낸 사람…강원도 살릴 것""",아시아경제,균형_발전,"지역 일자리와 균형발전을 통한 지역소멸 대응 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,https://www.ekn.kr/web/view.php?key=20260527027238155,경북 교육감·지방선거 후보들 본격 세몰이…교육· 지역 발전 공약 경쟁...,ekn.kr,균형_발전,"지역 일자리와 균형발전을 통한 지역소멸 대응 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,https://www.mhns.co.kr/news/articleView.html?idxno=748400,"한왕기 평창군수 후보, 기본소득 15만원·3만명 일자리 공약",mhns.co.kr,균형_발전,"지역 일자리와 균형발전을 통한 지역소멸 대응 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년유출;균형발전,http://www.ccnnews.co.kr/news/articleView.html?idxno=410088,"충청광역연합, 초광역 협력으로 지역 소멸 위기 넘는다",ccnnews.co.kr,균형_발전,"지역 일자리와 균형발전을 통한 지역소멸 대응 중심으로 다루며, 지역 균형발전과 일자리 확충 입장 강조"
지역소멸,지역소멸;청년정착;정책효과,https://www.polinews.co.kr/news/articleView.html?idxno=732351,장흥군 전입세대 주거지원 효과 …인구 감소세 둔화 뚜렷,polinews.co.kr,정착_한계,"청년 정착 정책의 실효성과 지역 생활 인프라 한계 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,https://www.ntoday.co.kr/news/articleView.html?idxno=127259,﻿[ 청년 정치 | 뉴권자 플레이 매뉴얼④] 공약 읽기부터 검증까지…'내...,ntoday.co.kr,정착_한계,"지역 일자리와 균형발전을 통한 지역소멸 대응 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,http://www.bizwnews.com/news/articleView.html?idxno=137280,"[제11대 서울시의회 돌아보기⑧] 기획경제위, 민생 경제 '방어선' 자처한...",bizwnews.com,정착_한계,"지역소멸 대응 정책의 방향과 한계 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,http://www.fntimes.com/html/view.php?ud=2026052116005382145e6e69892f_18,"캠코·주금공·신보까지, 고용·투자 늘었지만 도심공동화 여전 [금융공...",fntimes.com,정착_한계,"청년 정착 정책의 실효성과 지역 생활 인프라 한계 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,https://www.newsjeju.net/news/articleView.html?idxno=421074,"[인터뷰] 문성유 제주도지사 후보 ""관광 의존 경제 한계…제주 산업 체...",newsjeju.net,정착_한계,"지역 일자리와 균형발전을 통한 지역소멸 대응 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,http://www.hansbiz.co.kr/news/articleView.html?idxno=839921,전남 청년 마을 자립 기반 강화…최대 5000만원 지원,hansbiz.co.kr,정착_한계,"지역소멸 대응 정책의 방향과 한계 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,http://www.civicnews.com/news/articleView.html?idxno=39815,[부산 변호사 한변의 리얼상담실21] 서울이 비어야 대한민국이 산다,civicnews.com,정착_한계,"지역소멸 대응 정책의 방향과 한계 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,http://www.econonews.co.kr/news/articleView.html?idxno=437945,"농식품부, 농어촌 기본소득 대상지 추가공모 결과 44개군 신청...5개군 ...",econonews.co.kr,정착_한계,"청년 정착 정책의 실효성과 지역 생활 인프라 한계 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,https://n.news.naver.com/mnews/article/016/0002641391?sid=101,“월 15만원이 동네 바꿨다”…농촌기본소득 실험에 44개 군 몰린 이유,헤럴드경제,정착_한계,"청년 정착 정책의 실효성과 지역 생활 인프라 한계 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,https://www.ekn.kr/web/view.php?key=20260510027453368,[패트롤] 경북경제진흥원-김천시-상주시-문경시-성주군-고령군,ekn.kr,정착_한계,"지역소멸 대응 정책의 방향과 한계 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,https://www.newsworks.co.kr/news/articleView.html?idxno=840030,"[짠富테크] ""월세부터 취업·적금까지""…2026년 청년 정책 , 이것만은 꼭 ...",newsworks.co.kr,정착_한계,"지역소멸 대응 정책의 방향과 한계 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,https://www.naeil.com/news/read/588022?ref=naver,[인터뷰 | 김동명 한국노총 위원장] “노동시장 이중구조 못 바꾸면 지...,naeil.com,정착_한계,"지역소멸 대응 정책의 방향과 한계 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,https://www.newswhoplus.com/news/articleView.html?idxno=60124,"저출산· 지역 소멸 대응… 정부 인구 정책 , '국가 전략' 체계로 재편",newswhoplus.com,정착_한계,"농어촌 인구감소 대응과 기본소득·지원정책 효과 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
지역소멸,지역소멸;청년정착;정책효과,https://www.danbinews.com/news/articleView.html?idxno=32951,돌고래·나무·호수도 권리의 주체가 될 수 있나,danbinews.com,정착_한계,"지역소멸 대응 정책의 방향과 한계 중심으로 다루며, 정책 실효성 한계와 인프라 부족 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://n.news.naver.com/mnews/article/032/0003449007?sid=110,"[사설] 서소문 고가 ‘ 안전 경고’ 무시한 서울시, 이러니 사고 날 밖에",경향신문,안전관리_부실,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://www.jeonmae.co.kr/news/articleView.html?idxno=1260912,[최승필의 돋보기] 안전 은 일상의 실천에서 시작,jeonmae.co.kr,안전관리_부실,"도심 노후 인프라 안전 문제를 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://n.news.naver.com/mnews/article/422/0000869961?sid=102,서소문 이어 수서역까지…' 안전 불감증' 도마 위,연합뉴스TV,안전관리_부실,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://n.news.naver.com/mnews/article/020/0003723387?sid=102,[단독] 안전 진단서 D-E등급 ‘ 부실 교량’ 전국 117개… 제2 서소문 고가 ...,동아일보,안전관리_부실,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://www.kyeongin.com/article/1764568,"화성시, 경기도 최초 ‘건설공사 시민감리단’ 출범… 안전관리 강화",kyeongin.com,안전관리_부실,"사고 원인 규명과 재발 방지 제도 개선 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://n.news.naver.com/mnews/article/011/0004625710?sid=102,사고 57시간 만에 서소문고가 철거 재개…30일 첫차 정상화 총력,서울경제,안전관리_부실,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://n.news.naver.com/mnews/article/011/0004625628?sid=102,[단독] 시공사 흥화는 안전 위반 9차례...침하 징후에도 통제 없었다,서울경제,안전관리_부실,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://n.news.naver.com/mnews/article/006/0000135964?sid=102,"이재명 대통령 부산 방문에 조선 중앙 ""과하다"" ""너무 노골적"" 반발",미디어오늘,안전관리_부실,"도심 노후 인프라 안전 문제를 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://n.news.naver.com/mnews/article/032/0003448610?sid=100,무너지기 5분전 승객 42명 탄 KTX 지나갔다···책임 떠넘기는 서울시·...,경향신문,안전관리_부실,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://n.news.naver.com/mnews/article/011/0004625507?sid=102,"[단독] 흥화, 작년 안전 위반 9곳…이번에도 보강·통제 없었다",서울경제,안전관리_부실,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,http://www.metroseoul.co.kr/article/20260528500376,"與, 吳 겨냥 ""서울시 안전 불감증 우려""… 서소문 사고·GTX 철근누락 좌...",metroseoul.co.kr,안전관리_부실,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://n.news.naver.com/mnews/article/469/0000933174?sid=101,"토목학회 "" 고가 차도 등 붕괴 위험 구조물에 인력 투입 재고해야""",한국일보,안전관리_부실,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://www.wikitree.co.kr/articles/1138724,"""불안해서 카메라 켰다"" 서소문 사망 사고 한 달 전 상인이 찍은 '영상'...",wikitree.co.kr,안전관리_부실,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;고가도로;안전관리,https://n.news.naver.com/mnews/article/053/0000058649?sid=102,"""조금만 늦었어도 대형 참사""…KTX 지나간 직후 붕괴 한 서소문 고가",주간조선,안전관리_부실,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 관리 책임 추궁과 안전관리 부실 문제 제기"
도심 인프라 안전,노후인프라;재발방지;제도개선,http://www.sisafocus.co.kr/news/articleView.html?idxno=360645,"[기획] 서소문 고가 붕괴 사고 , 서울시장 선거 쟁점화 되나",sisafocus.co.kr,제도_개선,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
도심 인프라 안전,노후인프라;재발방지;제도개선,https://www.newspim.com/news/view/20260528000888,국토부 '서소문 고가 붕괴 ' 사조위 구성…4개월간 원인 규명,newspim.com,제도_개선,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
도심 인프라 안전,노후인프라;재발방지;제도개선,https://www.shinailbo.co.kr/news/articleView.html?idxno=5025061,안전문제 띄우는 與…'서소문 붕괴사고 ·GTX 철근 누락 사태' 좌담회,shinailbo.co.kr,제도_개선,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
도심 인프라 안전,노후인프라;재발방지;제도개선,https://n.news.naver.com/mnews/article/003/0013972496?sid=100,"與, '서소문 고가 붕괴 ·GTX 철근누락' 좌담회…""서울시 안전불감증 우려...",뉴시스,제도_개선,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
도심 인프라 안전,노후인프라;재발방지;제도개선,https://www.redaily.co.kr/news/articleView.html?idxno=16665,"거더처짐, 코레일·철도공단에 한번도 안 알렸다 [서소문 고가 붕괴 ]",redaily.co.kr,제도_개선,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
도심 인프라 안전,노후인프라;재발방지;제도개선,https://n.news.naver.com/mnews/article/018/0006292181?sid=162,"""'서울 안전 이대로 괜찮은가""…지선 앞두고 안전 부각하는 與",이데일리,제도_개선,"인프라 사고의 정치적 책임 공방 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
도심 인프라 안전,노후인프라;재발방지;제도개선,https://n.news.naver.com/mnews/article/003/0013972319?sid=100,"與, '서소문 붕괴사고 ·GTX 철근 누락 사태' 좌담회…""서울시 태도 안일...",뉴시스,제도_개선,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
도심 인프라 안전,노후인프라;재발방지;제도개선,https://n.news.naver.com/mnews/article/123/0002383756?sid=100,"與, '오세훈 겨냥' 서울시 안전 긴급 좌담회...국힘 ""재난의 정쟁화"" 반...",조세일보,제도_개선,"사고 원인 규명과 재발 방지 제도 개선 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
도심 인프라 안전,노후인프라;재발방지;제도개선,https://n.news.naver.com/mnews/article/079/0003703054?sid=101,"'건물 붕괴 ' 양양군 싱크홀, '불량 시공·땜질 대처'가 원인",노컷뉴스,제도_개선,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
도심 인프라 안전,노후인프라;재발방지;제도개선,http://www.nongaek.com/news/articleView.html?idxno=26919,"평택대교, 대림산업 96% 낙찰률로 따내",nongaek.com,제도_개선,"도심 노후 인프라 안전 문제를 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
도심 인프라 안전,노후인프라;재발방지;제도개선,http://www.redian.org/archive/98287,세월호 참사 2년 우리는 지금 안전한가?,redian.org,제도_개선,"도심 노후 인프라 안전 문제를 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
도심 인프라 안전,노후인프라;재발방지;제도개선,http://www.mediaus.co.kr/news/articleView.html?idxno=55156,세월호 참사 2년 우리는 지금 안전한가?,mediaus.co.kr,제도_개선,"도심 노후 인프라 안전 문제를 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
도심 인프라 안전,노후인프라;재발방지;제도개선,https://n.news.naver.com/mnews/article/006/0000080416?sid=102,"대한민국이 세월호, 산재사망 년 2422명 OECD 1위",미디어오늘,제도_개선,"노후 인프라 안전관리 부실과 책임 소재 중심으로 다루며, 원인 규명·재발 방지·제도 개선 입장 강조"
플랫폼 노동,플랫폼노동;특수고용;노동권,https://n.news.naver.com/mnews/article/277/0005767525?sid=101,플랫폼 노동자 실태조사 3년 만에 재개…'도급제 최저임금 ' 논의 힘 실리...,아시아경제,노동권_보호,"플랫폼·특수고용 노동자의 권리 보호와 최저임금 적용 확대 중심으로 다루며, 플랫폼 노동자 권리 보호 입장 강조"
플랫폼 노동,플랫폼노동;특수고용;노동권,https://www.asiatime.co.kr/article/20260525500040,최저임금 심의 재개…인상률·도급근로자 적용 논의 본격화,asiatime.co.kr,노동권_보호,"플랫폼·특수고용 노동자의 권리 보호와 최저임금 적용 확대 중심으로 다루며, 플랫폼 노동자 권리 보호 입장 강조"
플랫폼 노동,플랫폼노동;특수고용;노동권,https://www.youthdaily.co.kr/news/article.html?no=219643,최저임금 위 재개 D-1…노사 '인상 vs 동결' 정면충돌 전망,youthdaily.co.kr,노동권_보호,"플랫폼·특수고용 노동자의 권리 보호와 최저임금 적용 확대 중심으로 다루며, 플랫폼 노동자 권리 보호 입장 강조"
플랫폼 노동,플랫폼노동;특수고용;노동권,https://www.laborplus.co.kr/news/articleView.html?idxno=40894,[위클립] 5월 3주,laborplus.co.kr,노동권_보호,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 플랫폼 노동자 권리 보호 입장 강조"
플랫폼 노동,플랫폼노동;특수고용;노동권,http://worknworld.kctu.org/news/articleView.html?idxno=509297,"'ILO 플랫폼 노동 협약 논의' 6월 예정… 민주노총 ""한국 정부, 채택 적...",worknworld.kctu.org,노동권_보호,"플랫폼·특수고용 노동자의 권리 보호와 최저임금 적용 확대 중심으로 다루며, 플랫폼 노동자 권리 보호 입장 강조"
플랫폼 노동,플랫폼노동;특수고용;노동권,https://www.ntoday.co.kr/news/articleView.html?idxno=127088,"[젊치인이 꿈입니다만⑪] 길한샘 ""월 200만원 시민의 삶 바꾸는 정치, 청...",ntoday.co.kr,노동권_보호,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 플랫폼 노동자 권리 보호 입장 강조"
플랫폼 노동,플랫폼노동;특수고용;노동권,https://www.laborplus.co.kr/news/articleView.html?idxno=40862,[위클립] 5월 2주,laborplus.co.kr,노동권_보호,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 플랫폼 노동자 권리 보호 입장 강조"
플랫폼 노동,플랫폼노동;특수고용;노동권,https://www.ngetnews.com/news/articleView.html?idxno=550290,"노동계 "" 최저임금 제도 손질해야""",ngetnews.com,노동권_보호,"플랫폼·특수고용 노동자의 권리 보호와 최저임금 적용 확대 중심으로 다루며, 플랫폼 노동자 권리 보호 입장 강조"
플랫폼 노동,플랫폼노동;특수고용;노동권,https://www.businesspost.co.kr/BP?command=article_view&num=436688,[Who Is ?] 김영훈 고용 노동부 장관,businesspost.co.kr,노동권_보호,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 플랫폼 노동자 권리 보호 입장 강조"
플랫폼 노동,플랫폼노동;특수고용;노동권,https://www.laborplus.co.kr/news/articleView.html?idxno=40806,[위클립] 5월 1주,laborplus.co.kr,노동권_보호,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 플랫폼 노동자 권리 보호 입장 강조"
플랫폼 노동,플랫폼노동;특수고용;노동권,http://www.dailypop.kr/news/articleView.html?idxno=98622,"노동부, '일터기본법 패키지' 재추진…지방선거 이후 논의 재개 전망",dailypop.kr,노동권_보호,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 플랫폼 노동자 권리 보호 입장 강조"
플랫폼 노동,플랫폼노동;특수고용;노동권,https://www.laborplus.co.kr/news/articleView.html?idxno=40785,[위클립] 4월 5주,laborplus.co.kr,노동권_보호,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 플랫폼 노동자 권리 보호 입장 강조"
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://www.labortoday.co.kr/news/articleView.html?idxno=234272,'0원 배달'보다 8천400만명의 권리,labortoday.co.kr,산업_부담,"플랫폼·특수고용 노동자의 권리 보호와 최저임금 적용 확대 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://www.newspim.com/news/view/20260508001379,"[윤동열의 시대유감] 복지는 비용인가, 투자인가…한국형 '일하는 복지...",newspim.com,산업_부담,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://n.news.naver.com/mnews/article/277/0005760037?sid=110,[The View]배달 못 시키는 날: 근로자 추정제가 남길 것들,아시아경제,산업_부담,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
